instance_id,n_iter,alpha,k,lambda_max,seed,profit,ref_profit,optimality_gap,wall_time_s
pisinger_smac_t6_k10_n10_r10000_s1003,20,0.9,8,5.0,327741615,84734,87714,0.03397405203274278,0.025891375029459596
pisinger_smac_t3_k10_n10_r10000_s1006,20,0.9,8,5.0,327741615,49865,52002,0.04109457328564286,0.02348033303860575
pisinger_smac_t3_k10_n10_r10000_s1006,5,0.076308289374,18,41.9952838206072,327741615,44660,52002,0.14118687742779124,0.02550033398438245
pisinger_smac_t6_k100_n100_r10000_s1011,20,0.9,8,5.0,327741615,984214,984480,0.000270193401592719,0.15425641601905227
pisinger_smac_t3_k10_n10_r10000_s1006,32,0.2729656518582,46,94.152675872389,327741615,44080,52002,0.15234029460405368,0.025796832982450724
pisinger_smac_t2_k10_n10_r10000_s1006,20,0.9,8,5.0,327741615,45014,48694,0.07557399268903767,0.02675499999895692
pisinger_smac_t2_k10_n10_r10000_s1006,47,0.78382080091,38,33.4304328915546,327741615,44951,48694,0.0768677865856163,0.026639999938197434
pisinger_smac_t5_k100_n10_r10000_s1004,20,0.9,8,5.0,327741615,680550,683600,0.004461673493270918,0.16589624993503094
pisinger_smac_t6_k100_n100_r10000_s1011,13,0.9282358895794,62,74.2708972965857,327741615,983226,984480,0.0012737688932228182,0.20695750007871538
pisinger_smac_t5_k10_n100_r10000_s1009,20,0.9,8,5.0,327741615,54443,56855,0.04242370943628529,0.029102583066560328
pisinger_smac_t5_k100_n10_r10000_s1004,23,0.5059739325833,12,64.2418674160688,327741615,675755,683600,0.011476009362200118,0.2733337910613045
pisinger_smac_t5_k10_n100_r10000_s1008,20,0.9,8,5.0,327741615,54720,56918,0.038616957728662284,0.04485054197721183
pisinger_smac_t5_k10_n100_r10000_s1009,18,0.380397175955,40,70.4611606249628,327741615,50584,56855,0.11029812681382464,0.01855241705197841
pisinger_smac_t3_k100_n10_r10000_s1001,20,0.9,8,5.0,327741615,536260,536305,8.390747802090229e-05,1.3720861669862643
pisinger_smac_t3_k10_n10_r10000_s1006,6,0.366828248731,62,33.0669662593453,327741615,46121,52002,0.11309180416137841,0.02597191696986556
pisinger_smac_t4_k100_n100_r10000_s1005,20,0.9,8,5.0,327741615,498777,498794,3.40822062815511e-05,0.7375733749940991
pisinger_smac_t4_k100_n100_r10000_s1005,14,0.4387277647572,47,98.6219662577693,327741615,498738,498794,0.00011227079716275658,3.092011749977246
pisinger_smac_t2_k100_n10_r10000_s1007,20,0.9,8,5.0,327741615,512429,512492,0.00012292874815606877,3.200157625018619
pisinger_smac_t2_k10_n10_r10000_s1006,44,0.751853615807,58,55.3957576116893,327741615,41258,48694,0.1527087526183924,0.027618749998509884
pisinger_smac_t3_k10_n10_r10000_s1004,20,0.9,8,5.0,327741615,50839,52482,0.03130597157120536,0.01900654099881649
pisinger_smac_t2_k10_n10_r10000_s1006,39,0.7921406109813,23,53.9255883705341,327741615,44951,48694,0.0768677865856163,0.027482250006869435
pisinger_smac_t4_k100_n100_r10000_s1004,20,0.9,8,5.0,327741615,500203,500202,0.0,0.8304855839814991
pisinger_smac_t3_k10_n10_r10000_s1006,30,0.9264327396148,14,53.3000818478997,327741615,49164,52002,0.05457482404522903,0.03226979193277657
pisinger_smac_t6_k10_n100_r10000_s1010,20,0.9,8,5.0,327741615,98211,98282,0.0007224110213467369,0.02097112499177456
pisinger_smac_t2_k100_n10_r10000_s1007,43,0.9603319220005,15,94.890403309248,327741615,512293,512492,0.0003882987441755188,4.372837958973832
pisinger_smac_t2_k10_n10_r10000_s1010,20,0.9,8,5.0,327741615,50889,52841,0.03694101171438845,0.03366137493867427
pisinger_smac_t2_k100_n10_r10000_s1007,24,0.9808634910985,60,94.7306731806738,327741615,502541,512492,0.019416888458746673,0.15932454203721136
pisinger_smac_t6_k100_n100_r10000_s1012,20,0.9,8,5.0,327741615,984779,985298,0.0005267441931273584,0.28686641599051654
pisinger_smac_t2_k10_n10_r10000_s1010,25,0.7576422112877,38,18.7243428855396,327741615,46298,52841,0.12382430309797317,0.03222916694357991
pisinger_smac_t1_k100_n10_r10000_s1008,20,0.9,8,5.0,327741615,864383,868321,0.004535189175431667,0.04375737498048693
pisinger_smac_t3_k100_n10_r10000_s1001,48,0.5955987173587,55,21.5003168401877,327741615,522058,536305,0.026565107541417665,0.15853195800445974
pisinger_smac_t4_k10_n100_r10000_s1009,20,0.9,8,5.0,327741615,49732,49821,0.001786395295156661,0.06390662491321564
pisinger_smac_t1_k100_n10_r10000_s1008,22,0.8988541088913,12,91.6792789955993,327741615,864437,868321,0.004473000192325188,0.036554459016770124
pisinger_smac_t3_k100_n10_r10000_s1001,22,0.8988541088913,12,91.6792789955993,327741615,536220,536305,0.00015849190292837099,3.8009365829639137
pisinger_smac_t4_k10_n10_r10000_s1008,20,0.9,8,5.0,327741615,37746,44424,0.15032414910858996,0.01829362497664988
pisinger_smac_t5_k100_n10_r10000_s1004,30,0.7148826767803,49,7.8048347092788,327741615,639858,683600,0.0639877121123464,0.1599137909943238
pisinger_smac_t5_k10_n100_r10000_s1003,20,0.9,8,5.0,327741615,53519,56769,0.0572495552149941,0.02818525000475347
pisinger_smac_t3_k10_n10_r10000_s1006,20,0.5633199333617,50,34.4374893683047,327741615,46401,52002,0.10770739586938964,0.022229166934266686
pisinger_smac_t6_k100_n10_r10000_s1003,20,0.9,8,5.0,327741615,817656,822447,0.005825299380993547,0.0268609169870615
pisinger_smac_t5_k100_n10_r10000_s1004,15,0.8220494886204,12,98.693060857679,327741615,677481,683600,0.008951141018139262,0.20256450003944337
pisinger_smac_t5_k10_n10_r10000_s1012,20,0.9,8,5.0,327741615,67281,69358,0.02994607687649586,0.022062417003326118
pisinger_smac_t5_k10_n100_r10000_s1009,40,0.0816139204189,32,46.1088436217905,327741615,47747,56855,0.16019699234895787,0.02015849994495511
pisinger_smac_t3_k10_n10_r10000_s1008,20,0.9,8,5.0,327741615,44175,46931,0.058724510451513924,0.018119583022780716
pisinger_smac_t3_k10_n10_r10000_s1004,24,0.7710456974724,13,75.6738493754121,327741615,48572,52482,0.07450173392782287,0.024127208977006376
pisinger_smac_t3_k10_n100_r10000_s1007,20,0.9,8,5.0,327741615,57993,58534,0.009242491543376499,0.05107308295555413
pisinger_smac_t5_k100_n10_r10000_s1004,10,0.8403666483402,11,92.959528399546,327741615,672431,683600,0.016338502047981276,0.4290407500229776
pisinger_smac_t4_k10_n10_r10000_s1012,20,0.9,8,5.0,327741615,46271,51265,0.09741539061738028,0.02220045798458159
pisinger_smac_t3_k10_n10_r10000_s1004,47,0.8426073907345,14,41.6117750511797,327741615,49904,52482,0.04912160359742388,0.024558415985666215
pisinger_smac_t1_k10_n100_r10000_s1006,20,0.9,8,5.0,327741615,98363,98483,0.00121848440847659,0.016159457969479263
pisinger_smac_t2_k100_n10_r10000_s1007,21,0.8112801207322,13,97.7431360890697,327741615,512347,512492,0.0002829312457560313,4.713904167059809
pisinger_smac_t1_k100_n10_r10000_s1010,20,0.9,8,5.0,327741615,887255,888531,0.0014360782009856718,0.02342316706199199
pisinger_smac_t3_k100_n10_r10000_s1001,23,0.8855156344078,35,86.396390213614,327741615,534515,536305,0.0033376530146092243,1.0587076670490205
pisinger_smac_t3_k10_n10_r10000_s1010,20,0.9,8,5.0,327741615,47262,50852,0.07059702666561787,0.022541124955751002
pisinger_smac_t4_k10_n10_r10000_s1008,15,0.2527293017666,53,8.4679856424239,327741615,35882,44424,0.1922834503871781,0.028045790968462825
pisinger_smac_t2_k10_n100_r10000_s1002,20,0.9,8,5.0,327741615,49700,50444,0.01474902862580287,0.08390108402818441
pisinger_smac_t6_k10_n10_r10000_s1003,23,0.8774842763159,37,92.7823171691742,327741615,82185,87714,0.0630344072781996,0.0352439999114722
pisinger_smac_t6_k10_n10_r10000_s1011,20,0.9,8,5.0,327741615,74848,76313,0.01919725341684903,0.019735875073820353
pisinger_smac_t5_k10_n100_r10000_s1008,23,0.8506788002864,26,91.7583243686299,327741615,53947,56918,0.052197898731508485,0.02055454207584262
pisinger_smac_t5_k10_n10_r10000_s1011,20,0.9,8,5.0,327741615,57556,64601,0.10905403941115463,0.02042233303654939
pisinger_smac_t2_k10_n100_r10000_s1002,22,0.8890514673732,44,97.4842210380565,327741615,47301,50444,0.062306716358734436,0.020914374967105687
pisinger_smac_t3_k100_n100_r10000_s1012,20,0.9,8,5.0,327741615,567756,567791,6.164240010849063e-05,3.5663699170108885
pisinger_smac_t4_k10_n10_r10000_s1008,36,0.6919838382588,24,28.5891149888526,327741615,35882,44424,0.1922834503871781,0.027244500000961125
pisinger_smac_t3_k10_n100_r10000_s1005,20,0.9,8,5.0,327741615,55482,55887,0.007246765795265446,0.04739224992226809
pisinger_smac_t4_k10_n10_r10000_s1008,20,0.7615501155177,26,27.166495915859,327741615,35882,44424,0.1922834503871781,0.02747587498743087
pisinger_smac_t4_k10_n10_r10000_s1004,20,0.9,8,5.0,327741615,48614,54056,0.1006733757584727,0.020847084000706673
pisinger_smac_t2_k10_n10_r10000_s1010,46,0.1110630674856,26,16.4134079712996,327741615,44807,52841,0.1520410287466172,0.02839350001886487
pisinger_smac_t5_k100_n100_r10000_s1011,20,0.9,8,5.0,327741615,581234,582065,0.001427675603240188,1.292619707994163
pisinger_smac_t4_k10_n10_r10000_s1012,13,0.7249630977307,51,83.7104678885026,327741615,43358,51265,0.15423778406320102,0.04817904205992818
pisinger_smac_t2_k100_n10_r10000_s1004,20,0.9,8,5.0,327741615,511424,511500,0.00014858260019550343,3.5975259579718113
pisinger_smac_t2_k10_n10_r10000_s1006,34,0.66715376443,16,99.1106011408995,327741615,41258,48694,0.1527087526183924,0.022522457991726696
pisinger_smac_t6_k100_n10_r10000_s1006,20,0.9,8,5.0,327741615,826838,831716,0.00586498275853777,0.03114654205273837
pisinger_smac_t5_k10_n100_r10000_s1008,45,0.9765038277589,31,94.3294036895135,327741615,53843,56918,0.05402508872412945,0.021772250067442656
pisinger_smac_t3_k10_n100_r10000_s1010,20,0.9,8,5.0,327741615,55875,56301,0.007566473064421591,0.029898292035795748
pisinger_smac_t3_k10_n10_r10000_s1008,13,0.7985288050245,12,29.366857033615,327741615,41967,46931,0.10577230402079649,0.03020783292595297
pisinger_smac_t6_k100_n10_r10000_s1005,20,0.9,8,5.0,327741615,844751,847870,0.003678629978652388,0.024178665946237743
pisinger_smac_t2_k100_n10_r10000_s1004,13,0.8002707431192,12,20.4231391920583,327741615,511324,511500,0.0003440860215053763,3.6001492919167504
pisinger_smac_t4_k100_n100_r10000_s1001,20,0.9,8,5.0,327741615,500210,500213,5.997445088392345e-06,0.7179989579599351
pisinger_smac_t3_k10_n10_r10000_s1006,38,0.6584535263082,61,34.507966908426,327741615,46401,52002,0.10770739586938964,0.022594125010073185
pisinger_smac_t2_k10_n100_r10000_s1001,20,0.9,8,5.0,327741615,45481,49801,0.086745246079396,0.05343766696751118
pisinger_smac_t1_k100_n10_r10000_s1008,5,0.7992430998806,12,5.2352820326228,327741615,858976,868321,0.010762149020926592,0.04028945800382644
pisinger_smac_t5_k10_n10_r10000_s1009,20,0.9,8,5.0,327741615,62006,65578,0.05446948671810668,0.019423209014348686
pisinger_smac_t5_k10_n100_r10000_s1009,21,0.3477972475279,25,60.5580092666343,327741615,48941,56855,0.13919620086184153,0.018882208969444036
pisinger_smac_t1_k100_n100_r10000_s1005,20,0.9,8,5.0,327741615,982964,983445,0.0004890970008490561,0.27164762502070516
pisinger_smac_t6_k100_n10_r10000_s1005,10,0.2207182883086,51,60.6377460051471,327741615,735777,847870,0.13220540884805454,0.1500368749257177
pisinger_smac_t5_k100_n10_r10000_s1002,20,0.9,8,5.0,327741615,657122,660361,0.004904892929776289,0.2467950419522822
pisinger_smac_t5_k10_n10_r10000_s1011,7,0.8013984919366,17,36.9938155709006,327741615,49970,64601,0.2264825621894398,0.025338416104204953
pisinger_smac_t3_k100_n10_r10000_s1005,20,0.9,8,5.0,327741615,506412,506474,0.0001224149709560609,2.274756541941315
pisinger_smac_t3_k100_n10_r10000_s1005,15,0.799032933739,32,87.987760243193,327741615,505482,506474,0.0019586395352969746,1.2378363340394571
pisinger_smac_t3_k100_n10_r10000_s1008,20,0.9,8,5.0,327741615,498356,498403,9.430119802649663e-05,1.3036110829561949
pisinger_smac_t4_k100_n100_r10000_s1004,21,0.371618462143,31,47.7379004102322,327741615,500175,500202,5.397819281010472e-05,1.9220865829847753
pisinger_smac_t6_k100_n10_r10000_s1010,20,0.9,8,5.0,327741615,822140,828833,0.008075209360631153,0.0771767080295831
pisinger_smac_t1_k100_n100_r10000_s1005,38,0.3116645770762,4,64.0146289480396,327741615,983139,983445,0.000311151106569254,0.49912091705482453
pisinger_smac_t5_k10_n10_r10000_s1009,38,0.3116645770762,4,64.0146289480396,327741615,61275,65578,0.06561651773460611,0.01729129091836512
pisinger_smac_t2_k100_n10_r10000_s1009,20,0.9,8,5.0,327741615,504936,504997,0.00012079279678889182,3.556350165978074
pisinger_smac_t3_k10_n10_r10000_s1004,15,0.7992597115182,30,84.6992602491428,327741615,47063,52482,0.10325444914446857,0.0250752919819206
pisinger_smac_t1_k100_n100_r10000_s1004,20,0.9,8,5.0,327741615,985522,985749,0.00023028174515013456,0.1779766249237582
pisinger_smac_t6_k100_n10_r10000_s1010,42,0.3534721389907,45,81.355439207147,327741615,746343,828833,0.09952547738808662,0.1168005830841139
pisinger_smac_t4_k100_n100_r10000_s1007,20,0.9,8,5.0,327741615,499677,499689,2.4014937290995e-05,0.7930214169900864
pisinger_smac_t5_k100_n10_r10000_s1004,16,0.7989304438459,29,89.1203793473465,327741615,668171,683600,0.022570216500877708,0.10053295898251235
pisinger_smac_t6_k10_n10_r10000_s1001,20,0.9,8,5.0,327741615,81975,85486,0.041071052570011465,0.018125375034287572
pisinger_smac_t2_k100_n10_r10000_s1007,38,0.0902938628879,46,91.6630036058869,327741615,505751,512492,0.013153376052699358,0.40170804189983755
pisinger_smac_t6_k100_n100_r10000_s1007,20,0.9,8,5.0,327741615,980828,981177,0.00035569525172318554,0.39492954208981246
pisinger_smac_t6_k10_n10_r10000_s1003,5,0.8106545042116,16,86.7724469827956,327741615,56697,87714,0.3536151583555647,0.022098832996562123
pisinger_smac_t2_k100_n100_r10000_s1004,20,0.9,8,5.0,327741615,500765,500766,1.9969406868677186e-06,1.1050095410319045
pisinger_smac_t3_k10_n10_r10000_s1004,13,0.8015507705004,45,79.922560583041,327741615,45408,52482,0.13478907053847033,0.026031124987639487
pisinger_smac_t5_k100_n10_r10000_s1006,20,0.9,8,5.0,327741615,671553,674691,0.004651018021583213,0.19015745795331895
pisinger_smac_t6_k100_n10_r10000_s1010,29,0.6244012640801,32,68.6645246367614,327741615,781578,828833,0.05701389785397058,0.08369345893152058
pisinger_smac_t3_k100_n10_r10000_s1004,20,0.9,8,5.0,327741615,501335,501364,5.7842206460775e-05,1.3645258330507204
pisinger_smac_t3_k100_n10_r10000_s1008,6,0.8066440358108,18,87.3471216301912,327741615,338983,498403,0.31986163807200196,1.768669666023925
pisinger_smac_t3_k100_n10_r10000_s1006,20,0.9,8,5.0,327741615,524358,524401,8.199831808101053e-05,2.4192917090840638
pisinger_smac_t6_k100_n10_r10000_s1003,13,0.8162442895304,20,87.4363682851668,327741615,803457,822447,0.02308963373931694,0.055191208026371896
pisinger_smac_t3_k100_n100_r10000_s1005,20,0.9,8,5.0,327741615,573857,573866,1.5683103721077742e-05,3.674199957982637
pisinger_smac_t3_k10_n10_r10000_s1006,20,0.6705994161276,18,18.5491886359649,327741615,46401,52002,0.10770739586938964,0.022370624938048422
pisinger_smac_t4_k10_n100_r10000_s1006,20,0.9,8,5.0,327741615,49857,50563,0.013962779107252339,0.06154387502465397
pisinger_smac_t2_k100_n10_r10000_s1007,41,0.3609192965358,31,83.0840707309936,327741615,511508,512492,0.0019200299711995504,1.6282345409272239
pisinger_smac_t4_k100_n100_r10000_s1002,20,0.9,8,5.0,327741615,500382,500396,2.79778415494928e-05,0.6003127499716356
pisinger_smac_t3_k100_n100_r10000_s1012,48,0.9745779997539,41,12.2035934187706,327741615,567447,567791,0.0006058567324948793,3.5018572920234874
pisinger_smac_t1_k100_n10_r10000_s1006,20,0.9,8,5.0,327741615,887535,889720,0.002455828800071933,0.04229474999010563
pisinger_smac_t1_k100_n10_r10000_s1006,6,0.826788157358,8,99.166280719853,327741615,878100,889720,0.013060288630130827,0.0384816670557484
pisinger_smac_t3_k100_n100_r10000_s1001,20,0.9,8,5.0,327741615,225936,574099,0.6064511521532001,5.033425792003982
pisinger_smac_t1_k100_n100_r10000_s1005,6,0.8140102644728,9,99.613899569975,327741615,981377,983445,0.002102812053546462,0.23787483293563128
pisinger_smac_t4_k100_n10_r10000_s1003,20,0.9,8,5.0,327741615,510424,510428,7.836560690244265e-06,0.24904483393765986
pisinger_smac_t6_k100_n10_r10000_s1006,5,0.8210308259238,12,84.2859006192549,327741615,797359,831716,0.0413085716759086,0.08240058401133865
pisinger_smac_t6_k10_n100_r10000_s1008,20,0.9,8,5.0,327741615,98056,98348,0.002969048684264042,0.023793083964847028
pisinger_smac_t4_k100_n100_r10000_s1002,7,0.8287880768377,12,15.909068413713,327741615,500382,500396,2.79778415494928e-05,1.0746327090309933
pisinger_smac_t5_k10_n10_r10000_s1006,20,0.9,8,5.0,327741615,58869,61852,0.04822802819633965,0.02181958290748298
pisinger_smac_t6_k100_n10_r10000_s1010,7,0.8125558715115,12,17.1536861349075,327741615,817068,828833,0.014194656824716198,0.0417222079122439
pisinger_smac_t2_k100_n100_r10000_s1012,20,0.9,8,5.0,327741615,501070,501054,0.0,1.435926334001124
pisinger_smac_t6_k10_n100_r10000_s1010,41,0.6390002746877,7,61.8574639317043,327741615,98211,98282,0.0007224110213467369,0.019013916957192123
pisinger_smac_t4_k10_n10_r10000_s1006,20,0.9,8,5.0,327741615,42957,50947,0.15682964649537756,0.021962582948617637
pisinger_smac_t2_k100_n10_r10000_s1007,25,0.0059888123706,53,59.7583995604069,327741615,506113,512492,0.012447023563294647,0.1756472080014646
pisinger_smac_t6_k100_n10_r10000_s1011,20,0.9,8,5.0,327741615,849662,853589,0.004600574749674609,0.023754249908961356
pisinger_smac_t4_k10_n100_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,50552,50563,0.00021755038269090046,0.36614966695196927
pisinger_smac_t5_k10_n10_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,60986,64601,0.055958886085354716,0.013786792056635022
pisinger_smac_t3_k100_n10_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,501352,501364,2.3934706121700003e-05,1.3094327910803258
pisinger_smac_t3_k100_n10_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,506448,506474,5.133531040092877e-05,0.5599768749671057
pisinger_smac_t4_k100_n100_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,500199,500202,5.997576978900524e-06,0.7138464159797877
pisinger_smac_t2_k100_n100_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,501078,501054,0.0,0.7895708329742774
pisinger_smac_t6_k10_n10_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,86310,87714,0.016006566796634515,0.013186875032261014
pisinger_smac_t3_k10_n100_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,55840,55887,0.0008409826972283357,0.1082601249217987
pisinger_smac_t5_k100_n100_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,581589,582065,0.0008177780832037659,1.49390699993819
pisinger_smac_t1_k100_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,886602,888531,0.002170999098512038,0.08877629099879414
pisinger_smac_t4_k10_n10_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,51002,51265,0.005130205793426314,0.016769416979514062
pisinger_smac_t3_k100_n10_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,498381,498403,4.414098631027502e-05,0.6804103330941871
pisinger_smac_t3_k10_n100_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,56276,56301,0.0004440418465036145,0.09289041708689183
pisinger_smac_t2_k100_n10_r10000_s1007,20,0.8081585313647,5,97.3008190905514,327741615,512458,512492,6.634249900486252e-05,1.0806121249916032
pisinger_smac_t3_k100_n10_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,536263,536305,7.831364615284214e-05,0.7926417089765891
pisinger_smac_t6_k10_n100_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,98211,98282,0.0007224110213467369,0.020652250037528574
pisinger_smac_t5_k10_n10_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,64197,69358,0.07441102684621817,0.01583708298858255
pisinger_smac_t5_k10_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,54916,61852,0.11213865356011124,0.016898958012461662
pisinger_smac_t2_k10_n100_r10000_s1002,20,0.8081585313647,5,97.3008190905514,327741615,50384,50444,0.0011894377924034573,0.25847125006839633
pisinger_smac_t6_k100_n100_r10000_s1007,20,0.8081585313647,5,97.3008190905514,327741615,980933,981177,0.00024868092097552223,0.4216852920362726
pisinger_smac_t2_k100_n10_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,504954,504997,8.51490206872516e-05,1.8138769579818472
pisinger_smac_t3_k10_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,51355,52002,0.012441829160416907,0.010555958026088774
pisinger_smac_t6_k10_n10_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,73462,76313,0.037359296581185385,0.010775917093269527
pisinger_smac_t2_k10_n100_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,49739,49801,0.001244954920583924,0.21496079093776643
pisinger_smac_t1_k10_n100_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,98363,98483,0.00121848440847659,0.016392917023040354
pisinger_smac_t6_k100_n10_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,850421,853589,0.003711388033350945,0.04887499997857958
pisinger_smac_t4_k100_n100_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,500221,500213,0.0,0.629846291965805
pisinger_smac_t2_k100_n100_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,500777,500766,0.0,0.6594692919170484
pisinger_smac_t3_k100_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,524403,524401,0.0,0.4927226660074666
pisinger_smac_t4_k100_n100_r10000_s1007,20,0.8081585313647,5,97.3008190905514,327741615,499681,499689,1.6009958193996667e-05,0.7944208330009133
pisinger_smac_t4_k100_n100_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,498795,498794,0.0,0.4789537499891594
pisinger_smac_t5_k10_n100_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,54915,56769,0.03265866934418433,0.04242304200306535
pisinger_smac_t2_k10_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,48014,48694,0.013964759518626526,0.02668858307879418
pisinger_smac_t3_k10_n100_r10000_s1007,20,0.8081585313647,5,97.3008190905514,327741615,58487,58534,0.0008029521303857587,0.06524445791728795
pisinger_smac_t6_k100_n100_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,984235,984480,0.00024886234357224116,0.3952450000215322
pisinger_smac_t4_k10_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,50567,50947,0.0074587316230592575,0.01786729204468429
pisinger_smac_t6_k100_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,824993,828833,0.0046330201620833145,0.06150570802856237
pisinger_smac_t4_k10_n100_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,49818,49821,6.021557174685374e-05,0.297149374964647
pisinger_smac_t1_k100_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,888062,889720,0.0018635076203749495,0.04125112504698336
pisinger_smac_t4_k10_n10_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,53304,54056,0.013911499186029302,0.02066995797213167
pisinger_smac_t1_k100_n10_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,865837,868321,0.0028606932228979836,0.04348233307246119
pisinger_smac_t5_k10_n100_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,55408,56918,0.026529393162092834,0.047551542054861784
pisinger_smac_t6_k100_n10_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,818781,822447,0.004457430083640648,0.055414041969925165
pisinger_smac_t6_k10_n100_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,98056,98348,0.002969048684264042,0.023117291973903775
pisinger_smac_t5_k100_n10_r10000_s1002,20,0.8081585313647,5,97.3008190905514,327741615,659198,660361,0.0017611579121117086,0.18425554095301777
pisinger_smac_t3_k10_n10_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,45789,46931,0.02433359613048944,0.011270083021372557
pisinger_smac_t6_k100_n100_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,984881,985298,0.0004232222129751608,0.3089157911017537
pisinger_smac_t3_k10_n10_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,51351,52482,0.021550245798559506,0.014688708004541695
pisinger_smac_t6_k100_n10_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,844619,847870,0.0038343142226992346,0.0637063750764355
pisinger_smac_t3_k10_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,50121,50852,0.014375049162274837,0.022550291963852942
pisinger_smac_t5_k100_n10_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,682850,683600,0.0010971328262141603,0.1291837089229375
pisinger_smac_t3_k100_n100_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,567768,567791,4.05078629284367e-05,0.8715765420347452
pisinger_smac_t2_k10_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,51809,52841,0.01953028898014799,0.020132374949753284
pisinger_smac_t5_k10_n10_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,62403,65578,0.04841562719204611,0.010395416989922523
pisinger_smac_t3_k100_n100_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,574063,574099,6.270695472383683e-05,1.4835114170564339
pisinger_smac_t1_k100_n100_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,983200,983445,0.000249124251991723,0.22134391602594405
pisinger_smac_t4_k100_n100_r10000_s1002,20,0.8081585313647,5,97.3008190905514,327741615,500384,500396,2.39810070424224e-05,0.47874458401929587
pisinger_smac_t4_k10_n10_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,43810,44424,0.013821357824599315,0.01685658295173198
pisinger_smac_t1_k100_n100_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,985544,985749,0.00020796369055408627,0.38374645891599357
pisinger_smac_t4_k100_n10_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,510422,510428,1.1754841035366399e-05,0.17705979198217392
pisinger_smac_t3_k100_n100_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,573843,573866,4.007904284275423e-05,2.039433000027202
pisinger_smac_t6_k100_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,828582,831716,0.0037681131540093014,0.06518745794892311
pisinger_smac_t2_k100_n10_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,511481,511500,3.714565004887586e-05,0.3709742909995839
pisinger_smac_t5_k100_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,672179,674691,0.0037231858732367853,0.46098366705700755
pisinger_smac_t6_k10_n10_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,82606,85486,0.03368972697283766,0.013938832911662757
