instance_id,N,M,correlation,f,old_profit,new_profit,delta_pct,old_status,new_status,old_wall_s,new_wall_s
inversely_strongly/N200_M5/mckp_N200_M5_inversely_strongly_f0.750_seed4.json.gz,200,5,inversely_strongly,0.75,87249.0,87349.0,0.11461449414893007,feasible,feasible,0.6953553470084444,2.5769087510416284
inversely_strongly/N200_M5/mckp_N200_M5_inversely_strongly_f0.900_seed0.json.gz,200,5,inversely_strongly,0.9,103495.0,103641.0,0.14106961688970482,feasible,feasible,0.73160692199599,4.46075681806542
anomalies/weakly/N10000_M10_f0.500/mckp_N10000_M10_weakly_f0.500_seed42.json.gz,10000,10,weakly,0.5,3224818.0,1604530.0,-50.24432386571893,feasible,timeout,16.896164139034227,83.67279344401322
inversely_strongly/N200_M5/mckp_N200_M5_inversely_strongly_f0.900_seed2.json.gz,200,5,inversely_strongly,0.9,101541.0,101596.0,0.054165312533853316,feasible,feasible,0.6659354120492935,12.667148854932748
strongly/N200_M10/mckp_N200_M10_strongly_f0.100_seed0.json.gz,200,10,strongly,0.1,26006.0,25956.0,-0.1922633238483427,feasible,feasible,0.9033540340606123,0.20091635501012206
strongly/N200_M10/mckp_N200_M10_strongly_f0.100_seed1.json.gz,200,10,strongly,0.1,26191.0,26215.0,0.09163453094574472,feasible,feasible,0.8089060840429738,0.23059968510642648
strongly/N200_M10/mckp_N200_M10_strongly_f0.100_seed4.json.gz,200,10,strongly,0.1,26822.0,26880.0,0.2162403996719111,feasible,feasible,0.7437005320098251,0.3650248380145058
strongly/N200_M10/mckp_N200_M10_strongly_f0.250_seed1.json.gz,200,10,strongly,0.25,44458.0,45542.0,2.438256331818795,feasible,feasible,1.4149254229851067,0.9455143329687417
strongly/N200_M10/mckp_N200_M10_strongly_f0.250_seed2.json.gz,200,10,strongly,0.25,44068.0,45119.0,2.3849505309975494,feasible,feasible,1.5197606249712408,0.46651820791885257
inversely_strongly/N200_M10/mckp_N200_M10_inversely_strongly_f0.900_seed4.json.gz,200,10,inversely_strongly,0.9,102203.0,28254.0,-72.35501893290804,feasible,timeout,0.4988072160631418,60.19198097696062
strongly/N200_M10/mckp_N200_M10_strongly_f0.250_seed4.json.gz,200,10,strongly,0.25,44212.0,45199.0,2.232425585813806,feasible,feasible,1.6678264170186594,1.1691573431016877
strongly/N200_M10/mckp_N200_M10_strongly_f0.500_seed0.json.gz,200,10,strongly,0.5,70839.0,71292.0,0.6394782535044256,feasible,feasible,3.5822742539457977,1.2370672849938273
inversely_strongly/N200_M5/mckp_N200_M5_inversely_strongly_f0.750_seed3.json.gz,200,5,inversely_strongly,0.75,82504.0,82718.0,0.2593813633278387,feasible,feasible,0.7239754130132496,32.930259672924876
strongly/N200_M10/mckp_N200_M10_strongly_f0.500_seed3.json.gz,200,10,strongly,0.5,68926.0,69132.0,0.2988712532280997,feasible,feasible,4.873459527967498,1.1715011449996382
strongly/N200_M10/mckp_N200_M10_strongly_f0.500_seed4.json.gz,200,10,strongly,0.5,70181.0,70403.0,0.31632493124919847,feasible,feasible,4.215585768921301,1.8274464010028169
strongly/N200_M10/mckp_N200_M10_strongly_f0.750_seed1.json.gz,200,10,strongly,0.75,96122.0,96633.0,0.5316160712427956,feasible,feasible,4.1333045499632135,1.2040943710599095
strongly/N200_M10/mckp_N200_M10_strongly_f0.750_seed3.json.gz,200,10,strongly,0.75,93534.0,93697.0,0.17426818055466461,feasible,feasible,4.498256063088775,1.5031591480365023
strongly/N200_M10/mckp_N200_M10_strongly_f0.750_seed4.json.gz,200,10,strongly,0.75,94952.0,95605.0,0.6877158985592721,feasible,feasible,4.205081417923793,1.2883103009080514
strongly/N200_M10/mckp_N200_M10_strongly_f0.900_seed0.json.gz,200,10,strongly,0.9,110946.0,112325.0,1.242947019270636,feasible,feasible,4.819291227031499,1.2662461349973455
