instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed2.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,1017155,302.8304643750307,82.45559717428095
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed2.json.gz,100000,10,inversely_strongly,0.1,random,timeout,1743527,302.6128267919994,69.92676629862957
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed2.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5797604,303.256434000039,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed20.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,2046668,302.5770574589842,65.0659902445419
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed20.json.gz,100000,10,inversely_strongly,0.1,random,timeout,1131797,303.3858517500339,80.68167018822876
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed20.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5858669,786.1209959159605,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed22.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,226338,303.52627370896516,96.05998677018417
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed22.json.gz,100000,10,inversely_strongly,0.1,random,timeout,90999,303.60891466698376,98.4159210388887
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed22.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5744600,303.1736627079663,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed23.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,209233,303.3284976250143,96.43303247900432
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed23.json.gz,100000,10,inversely_strongly,0.1,random,timeout,425588,304.29687254101736,92.74465034996628
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed23.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5865851,418.5627276249579,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed24.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,81827,303.7131810830324,98.60717249906551
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed24.json.gz,100000,10,inversely_strongly,0.1,random,timeout,96923,303.5371542079956,98.35021423401722
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed24.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5874884,587.9077626249637,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed26.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,238139,303.5952728749835,95.88192448814358
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed26.json.gz,100000,10,inversely_strongly,0.1,random,timeout,312105,303.4023642500397,94.60284977417413
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed26.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5782774,303.18792579194997,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed28.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,285477,303.7663740419666,95.17183643130221
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed28.json.gz,100000,10,inversely_strongly,0.1,random,timeout,619949,303.1493335410487,89.51503912311456
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed28.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5912745,327.1558011670131,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed3.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,632005,303.51753879198804,88.91433426631102
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed3.json.gz,100000,10,inversely_strongly,0.1,random,timeout,311877,303.41592966701137,94.52953034861162
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed3.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5701101,303.3341280830209,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed32.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,1356591,303.1045271669864,77.05426264806323
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed32.json.gz,100000,10,inversely_strongly,0.1,random,timeout,3363912,301.7716442079982,43.10190674490077
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed32.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5912170,350.6076872079866,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed33.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,88966,303.5928258750355,98.48312022405203
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed33.json.gz,100000,10,inversely_strongly,0.1,random,timeout,111240,303.4590984590468,98.1033461516034
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed33.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5865066,399.1523657919606,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed34.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,220209,315.1065524590085,96.23169894661295
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed34.json.gz,100000,10,inversely_strongly,0.1,random,timeout,230424,303.5765043750289,96.05689594010391
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed34.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5843721,858.7623297920218,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed35.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,92924,303.92994933301816,98.41603371255181
