instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed26.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5783998,69.12222233304055,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed28.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,88164,63.60229187499499,98.50866141519174
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed28.json.gz,100000,10,inversely_strongly,0.1,random,timeout,98183,63.378460375010036,98.3391849703708
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed28.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5911736,70.32707325002411,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed3.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,205457,63.5080091249547,96.396878113933
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed3.json.gz,100000,10,inversely_strongly,0.1,random,timeout,311876,63.73460054094903,94.5305964686575
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed3.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5702194,69.23707320797257,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed32.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,534383,63.20727512502344,90.9590282405699
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed32.json.gz,100000,10,inversely_strongly,0.1,random,timeout,817717,63.19319008302409,86.16543508269181
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed32.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5910681,69.92612887499854,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed33.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,88964,63.74917291698512,98.4827468823607
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed33.json.gz,100000,10,inversely_strongly,0.1,random,timeout,111240,63.426835042017046,98.10283668892815
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed33.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5863491,70.92074454197427,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed34.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,220206,63.54390845895978,96.23111759208865
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed34.json.gz,100000,10,inversely_strongly,0.1,random,timeout,230424,63.549816375016235,96.05623389026381
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed34.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5842740,69.04050133301644,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed35.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,92924,63.86550412501674,98.41636439366
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed35.json.gz,100000,10,inversely_strongly,0.1,random,timeout,108076,63.709914957988076,98.1581399660927
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed35.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5867764,70.5123499170295,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed36.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,600347,63.11165954201715,89.64869350634392
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed36.json.gz,100000,10,inversely_strongly,0.1,random,timeout,87974,63.59608870802913,98.48313419160436
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed36.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5799722,68.03583016595803,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed37.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,191399,63.43430229095975,96.73319112228955
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed37.json.gz,100000,10,inversely_strongly,0.1,random,timeout,395961,63.164458958024625,93.24171542156904
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed37.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5858898,65.51329525001347,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed38.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,175368,63.32408308295999,96.95287686837588
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed38.json.gz,100000,10,inversely_strongly,0.1,random,timeout,96953,63.54805820900947,98.31538405535586
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed38.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5755199,71.41141325002536,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed4.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,102125,63.16277229099069,98.24308087832021
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed4.json.gz,100000,10,inversely_strongly,0.1,random,timeout,94989,63.83203112502815,98.36584587075407
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed4.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5812732,69.240838541009,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed40.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,327690,63.35154312499799,94.26235779992089
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed40.json.gz,100000,10,inversely_strongly,0.1,random,timeout,99857,63.60605766600929,98.25156783187371
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed40.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5711231,343.1740476670093,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed42.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,236558,63.547780208988115,95.91688012206657
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed42.json.gz,100000,10,inversely_strongly,0.1,random,timeout,119802,63.86783945799107,97.93215225181063
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed42.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5793560,67.91288987500593,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed44.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,198463,63.8474615419982,96.5809228508946
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed44.json.gz,100000,10,inversely_strongly,0.1,random,timeout,299722,63.43289745901711,94.83645494986888
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed44.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5804578,67.13481774996035,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed45.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,102067,63.5457435840508,98.24464189005704
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed45.json.gz,100000,10,inversely_strongly,0.1,random,timeout,100057,63.44987950002542,98.27921006391328
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed45.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5814597,67.3020929999766,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed47.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,367129,63.18896274996223,93.75912534701605
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed47.json.gz,100000,10,inversely_strongly,0.1,random,timeout,112926,63.74895241600461,98.08035592104447
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed47.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5882653,67.17363716597902,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed49.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,426054,63.123435833025724,92.713558041981
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed49.json.gz,100000,10,inversely_strongly,0.1,random,timeout,1833827,62.44744012498995,68.6376046309902
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed49.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5847216,67.88228350004647,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed5.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,95062,63.461837207956705,98.39444644866998
